file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.number,file_id.type,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,software.version,monitoring_info.timestamp[s],monitoring_info.local_timestamp[s],monitoring_info.cycles_to_distance[m/cycle],monitoring_info.cycles_to_calories[kcal/cycle],monitoring_info.unknown,monitoring_info.resting_metabolic_rate[kcal / day],monitoring_info.activity_type,monitoring.timestamp[s],monitoring.distance[m],monitoring.cycles[cycles],monitoring.active_time[s],monitoring.active_calories[kcal],monitoring.duration_min[min],monitoring.activity_type,monitoring.steps[steps],monitoring.unknown,unknown.unknown,ohr_settings.unknown,ohr_settings.enabled,event.timestamp[s],event.unknown,event.data16,event.event,event.event_type,event.data,monitoring.timestamp_16[s],monitoring.heart_rate[bpm],monitoring.current_activity_type_intensity,monitoring.intensity,stress_level.stress_level_time[s],stress_level.stress_level_value,stress_level.unknown,monitoring.ascent[m],
"3952531279","901681560","1","2622","12","32",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","0.0","0.0","1440.0","55","1206","0",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","3325.53","0.0","6360.0","246","1206","6","4219",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","8162",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","58",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","58","901681560","1",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","206|145|190|53|2|2|80|180|180|241|240|176|0|0|0|0|0|175|153|153|191|241","901681560","1",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","206|145|190|53|2|2|80|180|180|241|240|176|0|0|0|0|0|175|153|153|191|241","901681560","1","901681620","8","3","54","3","3",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","206|145|190|53|2|2|80|180|180|241|240|176|0|0|0|0|0|175|153|153|191|241","901681560","1","901681620","8","3","54","3","3","37332","94",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","10|64|2|32","901681560","1","901681620","8","3","54","3","3","37332","94",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","10|64|2|32","901681560","1","901681620","8","3","54","3","3","37392","86",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","0|0|0|40","901681560","1","901681620","8","3","54","3","3","37392","86",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","0|0|0|40","901681560","1","901681620","8","3","54","3","3","37452","80",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681560","68.32","0.0","90.0","4","1206","1","57","0","34|0|0|248","901681560","1","901681620","8","3","54","3","3","37452","80",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681740","68.32","0.0","90.0","4","1206","8","57","0","34|0|0|248","901681560","1","901681620","8","3","54","3","3","37452","80","104","3.0",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681740","68.32","0.0","90.0","4","1206","8","57","0","34|0|0|248","901681560","1","901681620","8","3","54","3","3","37452","80","104","3.0","901681740","34","-12",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681740","68.32","0.0","90.0","4","1206","8","57","0","34|0|0|248","901681560","1","901681620","8","3","54","3","3","37512","77","104","3.0","901681740","34","-12",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681740","68.32","0.0","90.0","4","1206","8","57","0","11|110|6|0","901681560","1","901681620","8","3","54","3","3","37512","77","104","3.0","901681740","34","-12",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681740","68.32","0.0","90.0","4","1206","8","57","0","136|146|190|53|2|2|5|191|191|240|240|176|0|0|0|0|0|239|239|239|239|239","901681560","1","901681620","8","3","54","3","3","37512","77","104","3.0","901681740","34","-12",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","90.0","4","1206","8","57","0","136|146|190|53|2|2|5|191|191|240|240|176|0|0|0|0|0|239|239|239|239|239","901681560","1","901681620","8","3","54","3","3","37512","77","8","0.0","901681740","34","-12",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","90.0","4","1206","8","57","0","136|146|190|53|2|2|5|191|191|240|240|176|0|0|0|0|0|239|239|239|239|239","901681560","1","901681620","8","3","54","3","3","37512","77","8","0.0","901681800","39","-18",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","90.0","4","1206","8","57","0","136|146|190|53|2|2|5|191|191|240|240|176|0|0|0|0|0|239|239|239|239|239","901681560","1","901681620","8","3","54","3","3","37572","70","8","0.0","901681800","39","-18",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","90.0","4","1206","8","57","0","16|0|0|248","901681560","1","901681620","8","3","54","3","3","37572","70","8","0.0","901681800","39","-18",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","6420.0","246","1206","6","4230","0","16|0|0|248","901681560","1","901681620","8","3","54","3","3","37572","70","70","2.0","901681800","39","-18",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","6420.0","246","1206","6","4230","0","16|0|0|248","901681560","1","901681620","8","3","54","3","3","37572","70","70","2.0","901681860","16","35",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","6420.0","246","1206","6","4230","0","16|0|0|248","901681560","1","901681620","8","3","54","3","3","37632","74","70","2.0","901681860","16","35",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681800","68.32","0.0","6420.0","246","1206","6","4230","0","0|130|142|240","901681560","1","901681620","8","3","54","3","3","37632","74","70","2.0","901681860","16","35",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681920","68.32","0.0","6420.0","246","1206","8","4230","0","0|130|142|240","901681560","1","901681620","8","3","54","3","3","37632","74","8","0.0","901681860","16","35",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681920","68.32","0.0","6420.0","246","1206","8","4230","0","0|130|142|240","901681560","1","901681620","8","3","54","3","3","37632","74","8","0.0","901681920","17","31",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681920","68.32","0.0","6420.0","246","1206","8","4230","0","0|130|142|240","901681560","1","901681620","8","3","54","3","3","37692","70","8","0.0","901681920","17","31",
"3952531279","901681560","1","2622","12","32","901681560","3952531279","1","2622","4.6","4.3","901681560","901656360","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901681920","68.32","0.0","6420.0","246","1206","8","4230","0","112|7|232|224","901681560","1","901681620","8","3","54","3","3","37692","70","8","0.0","901681920","17","31",
