file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.number,file_id.type,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,software.version,monitoring_info.timestamp[s],monitoring_info.local_timestamp[s],monitoring_info.cycles_to_distance[m/cycle],monitoring_info.cycles_to_calories[kcal/cycle],monitoring_info.unknown,monitoring_info.resting_metabolic_rate[kcal / day],monitoring_info.activity_type,monitoring.timestamp[s],monitoring.distance[m],monitoring.cycles[cycles],monitoring.active_time[s],monitoring.active_calories[kcal],monitoring.duration_min[min],monitoring.activity_type,monitoring.steps[steps],monitoring.unknown,unknown.unknown,ohr_settings.unknown,ohr_settings.enabled,monitoring.timestamp_16[s],monitoring.heart_rate[bpm],event.timestamp[s],event.unknown,event.data16,event.event,event.event_type,event.data,stress_level.stress_level_time[s],stress_level.stress_level_value,stress_level.unknown,monitoring.current_activity_type_intensity,monitoring.intensity,monitoring.descent[m],
"3952531279","901689900","1","2622","13","32",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","0.0","0.0","1900.0","78","1345","0",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","3842.65","0.0","8031.0","290","1345","6","4876",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","8162",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","58",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","58","901689900","1",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","58","901689900","1","45672","74",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","2|192|0|8","901689900","1","45672","74",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","2|192|0|8","901689900","1","45672","74","901690020","0","8","54","3","8",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","2|192|0|8","901689900","1","45732","76","901690020","0","8","54","3","8",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","78|64|0|16","901689900","1","45732","76","901690020","0","8","54","3","8",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","78|64|0|16","901689900","1","45732","76","901690020","0","8","54","3","8","901690080","27","-3",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","0|0|152|240","901689900","1","45732","76","901690020","0","8","54","3","8","901690080","27","-3",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","0|0|152|240","901689900","1","45852","77","901690020","0","8","54","3","8","901690080","27","-3",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","10|0|0|24","901689900","1","45852","77","901690020","0","8","54","3","8","901690080","27","-3",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","10|0|0|24","901689900","1","45852","77","901690020","0","8","54","3","8","901690140","29","-5",
"3952531279","901689900","1","2622","13","32","901689900","3952531279","1","2622","4.6","4.3","901689900","901664700","1.5742|2.3614","0.0534|0.1682","1","1861","6|1","901689900","68.32","0.0","90.0","4","1345","1","57","0","10|0|0|24","901689900","1","45912","78","901690020","0","8","54","3","8","901690140","29","-5",
